Website,Status,Archived Block Message[0],Archived Block Message[1],Block Message Screenshot,Website Archives[0],Website Archives[1]
http://www.thesylvaherald.com,Unavailable,,,,,
http://www.thetelegraph.com,Unavailable,,,,,
http://www.thetigernews.com,Unavailable,,,,,
http://www.thetrailblazeronline.net,Unavailable,,,,,
http://www.thisweeknews.com,Unavailable,,,,,
https://www.timesleader.net,Unavailable,,,,,
https://www.timesonline.com,Available,,,,,
http://www.timestelegram.com,Unavailable,,,,,
http://www.tiogapublishing.com,Unavailable,,,,,
http://www.titusvilleherald.com,Available,,,,,
http://www.tootimid.com,Unavailable,https://archive.fo/zRPJq,,,,
http://www.trinityjournal.com,Unavailable,,,,,
http://www.uatrav.com,Unavailable,,,,,
http://www.unifiednewsgroup.com,Unavailable,,,,,
https://www.union-bulletin.com,Unavailable,,,,,
http://www.utdailybeacon.com,Unavailable,,,,,
http://www.vanburencountydem.com,Unavailable,,,,,
http://www.videtteonline.com,Unavailable,,,,,
http://www.villanovan.com,Unavailable,,,,,
http://www.virginislandsdailynews.com,Unavailable,,,,,
http://www.voicenews.com,Unavailable,,,,,
http://www.vvdailypress.com,Unavailable,,,,,
https://www.walkermn.com,Unavailable,,,,,
http://www.waltontribune.com,Unavailable,,,,,
http://www.warrenrecord.com,Unavailable,,,,,
http://www.washburnreview.org,Unavailable,,,,,
https://www.washingtontimesreporter.com,Available,,,,,
https://www.wayneindependent.com,Available,,,,,
https://www.waynepost.com,Available,,,,,
http://www.waynesvilledailyguide.com,Unavailable,,,,,
http://www.wdtimes.com,Unavailable,,,,,
http://www.weatherfarm.com,Unavailable,,,,,
https://www.weeklycitizen.com,Available,,,,,
http://www.wellingtondailynews.com,Unavailable,,,,,
https://www.wellsvilledaily.com,Available,,,,,
https://www.westernherald.com,Unavailable,,,,,
http://www.whitehalljournal.com,Unavailable,,,,,
http://www.wickedlocal.com,Unavailable,,,,,
http://www.wickenburgsun.com,Unavailable,,,,,
http://www.winchesternewsgazette.com,Unavailable,,,,,
https://www.winchesterstar.com,Unavailable,,,,,
http://www.wkyc.com,Unavailable,,,,,
https://www.woodfordtimes.com,Available,,,,,
http://www.wpnews.com,Unavailable,,,,,
http://www.wspynews.com,Unavailable,,,,,
https://www.wtxl.com,Available,,,,,
https://www.wyomingbusinessreport.com,Unavailable,,,,,
http://www.youralaskalink.com,Unavailable,,,,,
http://www.yourgv.com,Unavailable,,,,,
https://agdealer.com,Unavailable,https://archive.fo/J3CNt,,,,
https://auburnpub.com,Unavailable,,,,,
https://azdailysun.com,Unavailable,,,,,
https://beatricedailysun.com,Unavailable,,,,,
https://billingsgazette.com,Unavailable,,,,,
https://bismarcktribune.com,Unavailable,,,,,
https://buffaloreflex.com,Unavailable,,,,,
https://ccheadliner.com,Unavailable,,,,,
https://chippewa.com,Unavailable,,,,,
https://columbustelegram.com,Unavailable,,,,,
https://countrymedia.net,Available,,,,,
https://cumberlink.com,Unavailable,,,,,
https://dailyjournalonline.com,Unavailable,,,,,
https://democratherald.com,Unavailable,,,,,
https://dnews.com,Unavailable,,,,,
https://douglascountysentinel.com,Available,https://archive.is/19PgY,,,,
https://elkodaily.com,Unavailable,,,,,
https://enquirerjournal.com,Available,,,,,
https://farmmedia.com,Unavailable,https://archive.fo/asGxx,,,,
https://farmzilla.com,Unavailable,https://archive.fo/8xBMS,,,,
https://food52.com,Available,,,,,
https://fremonttribune.com,Unavailable,,,,,
https://globegazette.com,Unavailable,,,,,
https://goblackfin.com,Unavailable,,,,,
https://griffindailynews.com,Available,,,,,
https://hanfordsentinel.com,Unavailable,,,,,
https://helenair.com,Unavailable,,,,,
https://hendersondispatch.com,Available,,,,,
https://herald-review.com,Unavailable,,,,,
https://hpenews.com,Available,,,,,
https://investorjunkie.com,Available,https://web.archive.org/web/20180823060142/https://welcome.investorjunkie.com/not-available/?url=/,,,,
https://jg-tc.com,Unavailable,,,,,
https://journalstar.com,Unavailable,,,,,
https://journaltimes.com,Unavailable,,,,,
https://krispykreme.com,Available,https://web.archive.org/web/20180908143456/https://krispykreme.com/legal/gdpr-notice,,,,
https://lacrossetribune.com,Unavailable,,,,,
https://lancasteronline.com,Unavailable,,,,,
https://lebanon-express.com,Unavailable,,,,,
https://lee.net,Unavailable,,,,,
https://lexch.com,Unavailable,,,,,
https://lmtribune.com,Unavailable,,,,,
https://lompocrecord.com,Unavailable,,,,,
https://madison.com,Unavailable,,,,,
https://magicvalley.com,Unavailable,,,,,
https://marketing.usatoday.com,Unavailable,http://web.archive.org/web/20180825055343/http://eu-message.usatoday.com/,,,,
https://missoulanews.com,Unavailable,,,,,
https://missoulian.com,Unavailable,,,,,
https://motosport.com,Available,http://web.archive.org/web/20180826085935/https://static-content.motosport.com/GDPR/index.html,,,,
https://mtstandard.com,Unavailable,,,,,
https://muscatinejournal.com,Unavailable,,,,,
https://mywnynews.com,Available,,,,,
https://napavalleyregister.com,Unavailable,,,,,
https://newstopicnews.com,Available,,,,,
https://northcoastcitizen.com,Available,,,,,
https://northernstar.info,Unavailable,,,,,
https://observer-reporter.com,Unavailable,,,,,
https://pilotonline.com,Unavailable,,,,,
https://poststar.com,Unavailable,,,,,
https://qconline.com,Unavailable,,,,,
https://qctimes.com,Unavailable,,,,,
https://radaronline.com,Unavailable,,,,,
https://rapidcityjournal.com,Unavailable,,,,,
https://ravallirepublic.com,Unavailable,,,,,
https://rrdailyherald.com,Available,https://archive.fo/VrYYW,,,,
https://sanfordherald.com,Available,,,,,
https://santamariatimes.com,Unavailable,,,,,
https://siouxcityjournal.com,Unavailable,,,,,
https://spoonuniversity.com,Unavailable,https://web.archive.org/web/20180816033206/https://gdpr.spoonuniversity.com/,https://webrecorder.io/verifiedjoseph/451-unavailable-due-to-legal-reasons-gdpr/https://gdpr.spoonuniversity.com/,,,
https://starlocalmedia.com,Unavailable,,,,,
https://starmagazine.com,Unavailable,,,,,
https://syvnews.com,Unavailable,,,,,
https://tdn.com,Unavailable,,,,,
https://thealmanac.net,Unavailable,,,,,
https://thebrunswicknews.com,Unavailable,,,,,
https://thedigitalcourier.com,Available,,,,,
https://thehockeynews.com,Available,,,,,
https://themountainpress.com,Available,,,,,
https://thesouthern.com,Unavailable,,,,,
https://thetandd.com,Unavailable,,,,,
https://theworldlink.com,Unavailable,,,,,
https://times-georgian.com,Available,,,,,
https://townnews.com,Available,,,,,
https://trib.com,Unavailable,,,,,
https://tubitv.com,Unavailable,https://archive.fo/knQd7,https://web.archive.org/web/20180730231934/https://gdpr.tubi.tv/,,,
https://tucson.com,Unavailable,,,,,
https://tylerpaper.com,Unavailable,,,,,
https://ultimategarage.com,Unavailable,,,,,
https://unroll.me,Unavailable,https://www.webcitation.org/71ctNPSfZ,https://web.archive.org/web/20180727022630/https://gdpr-eu.unroll.me/,,,
https://wcfcourier.com,Unavailable,,,,,
https://wkuherald.com,Unavailable,,,,,
https://www.11alive.com,Unavailable,,,,,
https://www.12newsnow.com,Unavailable,,,,,
https://www.13wmaz.com,Unavailable,,,,,
https://www.99acres.com,Available,https://archive.fo/24l2Q,,,,
https://www.9news.com,Unavailable,,,,,
https://www.abc10.com,Unavailable,,,,,
https://www.aberdeennews.com,Unavailable,,,,,
https://www.adamscountyextra.com,Available,,,,,
https://www.adn.com,Available,https://archive.fo/1qcXd,https://web.archive.org/web/20180729175010/https://www.adn.com/redirect-gdpr/?outputType=noscript,,,
https://www.agupdate.com,Unavailable,,,,,
https://www.aikenstandard.com,Available,,,,,
https://www.albanyherald.com,Unavailable,,,,,
https://www.alicetx.com,Unavailable,,,,,
https://www.alliednews.com,Unavailable,,,,,
https://www.alligator.org,Unavailable,,,,,
https://www.amarillo.com,Unavailable,,,,,
https://www.americanisraelite.com,Unavailable,,,,,
https://www.americanmediainc.com,Unavailable,,,,,
https://www.americanpress.com,Unavailable,https://archive.is/eQRey,,,,
https://www.amny.com,Unavailable,https://web.archive.org/web/20180809203128/https://projects.newsday.com/gdpr/,https://webrecorder.io/verifiedjoseph/451-unavailable-due-to-legal-reasons-gdpr/list/other/b6/20180716213104/https://projects.newsday.com/gdpr/,,,
https://www.amtrib.com,Unavailable,,,,,
https://www.anchoragepress.com,Unavailable,,,,,
https://www.andovertownsman.com,Unavailable,https://archive.fo/Vi6rW,,,,
https://www.annistonstar.com,Unavailable,,,,,
https://www.apalachtimes.com,Unavailable,,,,,
https://www.apgwest.com,Unavailable,,,,,
https://www.appeal-democrat.com,Available,,,,,
https://www.ardmoreite.com,Unavailable,,,,,
https://www.argus-press.com,Unavailable,,,,,
https://www.argusobserver.com,Unavailable,,,,,
https://www.ashepostandtimes.com,Unavailable,,,,,
https://www.aspendailynews.com,Available,,,,,
https://www.athensmessenger.com,Unavailable,,,,,
https://www.athensnews.com,Unavailable,,,,,
https://www.athensreview.com,Unavailable,,,,,
https://www.atlanticcityweekly.com,Unavailable,,,,,
https://www.augustachronicle.com,Unavailable,,,,,
https://www.autoweb.com,Unavailable,,,,,
https://www.avenuenews.com,Unavailable,,,,,
https://www.averyjournal.com,Unavailable,,,,,
https://www.bakersfield.com,Unavailable,,,,,
https://www.baltimoresun.com,Available,https://archive.fo/txDfv,https://www.webcitation.org/716OdpbD7,,,
https://www.banderabulletin.com,Unavailable,,,,,
https://www.bangordailynews.com,Unavailable,https://archive.is/OEpOq,,,,
https://www.baseballhq.com,Unavailable,https://archive.is/7Yfdq,https://web.archive.org/web/20180726165544/http://eu-message.usatoday.com/,,,
https://www.batesvilleheraldtribune.com,Unavailable,https://archive.fo/3x4Wk,,,,
https://www.bctv.org,Available,,,,,
https://www.bdtonline.com,Unavailable,https://archive.fo/cDiYd,,,,
https://www.beacononlinenews.com,Unavailable,,,,,
https://www.beaumontenterprise.com,Unavailable,,,,,
https://www.bensonnews-sun.com,Unavailable,,,,,
https://www.berkeleyind.com,Available,,,,,
https://www.bgdailynews.com,Unavailable,,,,,
https://www.bgfalconmedia.com,Unavailable,,,,,
https://www.billoreilly.com,Unavailable,,,,,
https://www.bladeempire.com,Available,https://archive.fo/RKjhf,,,,
https://www.bloominbrands.com,Unavailable,,,,,
https://www.blueridgenow.com,Unavailable,,,,,
https://www.blufftontoday.com,Unavailable,,,,,
https://www.boarsheadresort.com,Unavailable,,,,,
https://www.bonefishgrill.com,Unavailable,,,,,
https://www.bozemandailychronicle.com,Unavailable,,,,,
https://www.breezejmu.org,Unavailable,,,,,
https://www.brownsvilleherald.com,Unavailable,,,,,
https://www.brownwoodtx.com,Unavailable,,,,,
https://www.bryantimes.com,Unavailable,,,,,
https://www.businessobserverfl.com,Unavailable,,,,,
https://www.cadillacnews.com,Unavailable,,,,,
https://www.caledonianrecord.com,Unavailable,,,,,
https://www.cantonrep.com,Unavailable,,,,,
https://www.capecodtimes.com,Unavailable,,,,,
https://www.capemaycountyherald.com,Unavailable,,,,,
https://www.capenews.net,Available,,,,,
https://www.capitalgazette.com,Available,https://archive.fo/G72zy,https://web.archive.org/web/20180804160126/http://www.tronc.com/gdpr/capitalgazette.com/,,,
https://www.capjournal.com,Unavailable,,,,,
https://www.carrabbas.com,Unavailable,,,,,
https://www.carriagetownenews.com,Unavailable,https://archive.fo/RUyxY,,,,
https://www.carrollcountytimes.com,Available,https://archive.fo/bMonU,https://web.archive.org/web/20180801145213/http://www.tronc.com/gdpr/carrollcountytimes.com/,,,
https://www.cavaliercountyextra.com,Available,,,,,
https://www.cbs19.tv,Unavailable,,,,,
https://www.cecildaily.com,Unavailable,,,,,
https://www.celebretainment.com,Unavailable,,,,,
https://www.chicagotribune.com,Available,https://archive.fo/cjghP,https://web.archive.org/web/20180811180214/http://www.tronc.com/gdpr/chicagotribune.com/,,,
https://www.chickashanews.com,Unavailable,https://archive.fo/Pwvse,,,,
https://www.chieftain.com,Available,,,,,
https://www.chipleypaper.com,Unavailable,,,,,
https://www.chronicleonline.com,Unavailable,,,,,
https://www.circlevilleherald.com,Unavailable,,,,,
https://www.citizentribune.com,Unavailable,,,,,
https://www.citypaper.com,Available,https://archive.fo/YQiCn,https://web.archive.org/web/20180711011102/http://www.tronc.com/gdpr/citypaper.com/,,,
https://www.cjonline.com,Unavailable,,,,,
https://www.claremoreprogress.com,Unavailable,https://archive.is/MLrMA,,,,
https://www.cleburnetimesreview.com,Unavailable,https://archive.is/9IJ1i,,,,
https://www.clevelandjewishnews.com,Unavailable,,,,,
https://www.clintonherald.com,Unavailable,https://archive.is/nlx2i,,,,
https://www.cnhi.com,Unavailable,,,,,
https://www.collegian.psu.edu,Unavailable,,,,,
https://www.columbiadailyherald.com,Unavailable,,,,,
https://www.columbiamissourian.com,Available,,,,,
https://www.commercial-news.com,Unavailable,https://archive.fo/yYo4L,,,,
https://www.conwaydailysun.com,Unavailable,,,,,
https://www.coopercrier.com,Unavailable,https://archive.fo/ECU0d,,,,
https://www.corsicanadailysun.com,Unavailable,https://archive.fo/YKdhK,,,,
https://www.courant.com,Available,https://archive.fo/iZE6f,https://web.archive.org/web/20180811135819/http://www.tronc.com/gdpr/courant.com/,,,
https://www.courier-tribune.com,Unavailable,,,,,
https://www.creightonian.com,Unavailable,,,,,
https://www.crescent-news.com,Unavailable,,,,,
https://www.crestviewbulletin.com,Unavailable,,,,,
https://www.crossville-chronicle.com,Unavailable,https://archive.fo/p98D8,,,,
https://www.crowrivermedia.com,Unavailable,,,,,
https://www.ctnow.com,Available,https://archive.fo/1qd03,https://web.archive.org/web/20180813112827/http://www.tronc.com/gdpr/ctnow.com/,,,
https://www.cullmantimes.com,Unavailable,,,,,
https://www.daily-jeff.com,Unavailable,,,,,
https://www.daily-journal.com,Unavailable,,,,,
https://www.dailyamerican.com,Unavailable,,,,,
https://www.dailycitizen.news,Unavailable,,,,,
https://www.dailycomet.com,Unavailable,,,,,
https://www.dailycommercial.com,Unavailable,,,,,
https://www.dailyindependent.com,Unavailable,,,,,
https://www.dailyiowegian.com,Unavailable,,,,,
https://www.dailyitem.com,Unavailable,,,,,
https://www.dailylocal.com,Unavailable,,,,,
https://www.dailypress.com,Available,https://archive.fo/QoMIr,https://web.archive.org/web/20180811135808/http://www.tronc.com/gdpr/dailypress.com/,,,
https://www.dailyprogress.com,Unavailable,,,,,
https://www.dailyrecordnews.com,Unavailable,,,,,
https://www.dailytribune.com,Unavailable,,,,,
https://www.dailyunion.com,Unavailable,,,,,
https://www.dallasweekly.com,Available,,,,,
https://www.dcmilitary.com,Unavailable,,,,,
https://www.decaturdaily.com,Unavailable,,,,,
https://www.delaware1059.com,Unavailable,,,,,
https://www.delcotimes.com,Unavailable,,,,,
https://www.deltanews.tv,Unavailable,,,,,
https://www.dentonrc.com,Available,,,,,
https://www.derrynews.com,Unavailable,https://archive.fo/VTbQV,,,,
https://www.dispatch.com,Unavailable,,,,,
https://www.dothaneagle.com,Unavailable,,,,,
https://www.douglasdispatch.com,Unavailable,,,,,
https://www.duncanbanner.com,Unavailable,,,,,
https://www.eacourier.com,Unavailable,,,,,
https://www.eagletimes.com,Unavailable,,,,,
https://www.eagletribune.com,Unavailable,,,,,
https://www.easternprogress.com,Unavailable,,,,,
https://www.edinburgreview.com,Unavailable,,,,,
https://www.edmondsun.com,Unavailable,https://archive.fo/poreH,,,,
https://www.effinghamdailynews.com,Unavailable,,,,,
https://www.elgincourier.com,Available,,,,,
https://www.elkharttruth.com,Unavailable,,,,,
https://www.elkvalleytimes.com,Unavailable,,,,,
https://www.elvocero.com,Available,,,,,
https://www.empiretoday.com,Unavailable,,,,,
https://www.energy-tech.com,Available,,,,,
https://www.enewscourier.com,Unavailable,,,,,
https://www.enidnews.com,Unavailable,,,,,
https://www.enterprisenews.com,Unavailable,,,,,
https://www.examiner-enterprise.com,Unavailable,,,,,
https://www.farmforum.net,Unavailable,,,,,
https://www.farmtalknewspaper.com,Unavailable,https://archive.fo/u2W99,,,,
https://www.fauquier.com,Available,,,,,
https://www.fayettetribune.com,Unavailable,,,,,
https://www.fayobserver.com,Unavailable,,,,,
https://www.fhtimes.com,Unavailable,,,,,
https://www.firstcoastnews.com,Unavailable,,,,,
https://www.flexonline.com,Unavailable,,,,,
https://www.flyafter5.com,Unavailable,,,,,
https://www.flyergroup.com,Unavailable,,,,,
https://www.fontanaheraldnews.com,Unavailable,,,,,
https://www.fox10tv.com,Unavailable,,,,,
https://www.fox15abilene.com,Unavailable,,,,,
https://www.fredericknewspost.com,Unavailable,,,,,
https://www.fredericksburg.com,Unavailable,,,,,
https://www.free-times.com,Available,,,,,
https://www.frontiersman.com,Unavailable,,,,,
https://www.gadsdentimes.com,Unavailable,,,,,
https://www.gainesville.com,Unavailable,,,,,
https://www.gainesvilleregister.com,Unavailable,https://archive.fo/CMM6Z,,,,
https://www.galvnews.com,Unavailable,,,,,
https://www.gastongazette.com,Unavailable,,,,,
https://www.gazettetimes.com,Unavailable,,,,,
https://www.gazettextra.com,Unavailable,,,,,
https://www.gillettenewsrecord.com,Unavailable,,,,,
https://www.gjsentinel.com,Unavailable,,,,,
https://www.glasgowdailytimes.com,Unavailable,https://archive.fo/Iri2r,,,,
https://www.globemagazine.com,Unavailable,,,,,
https://www.gloucestertimes.com,Unavailable,https://archive.fo/zNhSx,,,,
https://www.godanriver.com,Unavailable,,,,,
https://www.goshennews.com,Unavailable,https://archive.fo/uhfKI,,,,
https://www.goskagit.com,Unavailable,,,,,
https://www.goupstate.com,Unavailable,,,,,
https://www.grandlakenews.com,Unavailable,,,,,
https://www.greenevillesun.com,Unavailable,,,,,
https://www.greensboro.com,Unavailable,,,,,
https://www.greensburgdailynews.com,Unavailable,https://archive.fo/Ti71m,,,,
https://www.gvnews.com,Unavailable,,,,,
https://www.gwinnettdailypost.com,Unavailable,,,,,
https://www.harborcountry-news.com,Unavailable,,,,,
https://www.havasunews.com,Unavailable,,,,,
https://www.havenews.com,Unavailable,,,,,
https://www.henryherald.com,Unavailable,,,,,
https://www.heraldandnews.com,Unavailable,,,,,
https://www.heraldargus.com,Unavailable,,,,,
https://www.heraldbanner.com,Unavailable,https://archive.fo/Zy55w,,,,
https://www.heraldchronicle.com,Unavailable,,,,,
https://www.heraldcourier.com,Unavailable,,,,,
https://www.heraldextra.com,Unavailable,,,,,
https://www.heraldmailmedia.com,Unavailable,,,,,
https://www.heraldpalladium.com,Unavailable,,,,,
https://www.heraldstandard.com,Unavailable,,,,,
https://www.heraldtribune.com,Available,,,,,
https://www.hgazette.com,Unavailable,,,,,
https://www.hickoryrecord.com,Unavailable,,,,,
https://www.highcountrync.com,Unavailable,,,,,
https://www.highlandnews.net,Unavailable,,,,,
https://www.hjnews.com,Unavailable,,,,,
https://www.hmbreview.com,Available,,,,,
https://www.homemagonline.com,Unavailable,,,,,
https://www.hometownsource.com,Unavailable,,,,,
https://www.hoosiertimes.com,Unavailable,,,,,
https://www.houmatimes.com,Unavailable,,,,,
https://www.houmatoday.com,Unavailable,,,,,
https://www.houstonherald.com,Unavailable,,,,,
https://www.iberianet.com,Unavailable,,,,,
https://www.idahopress.com,Unavailable,,,,,
https://www.idahostatejournal.com,Unavailable,,,,,
https://www.ifallsjournal.com,Unavailable,,,,,
https://www.ilnews.org,Unavailable,,,,,
https://www.indeonline.com,Unavailable,,,,,
https://www.independenttribune.com,Unavailable,,,,,
https://www.indiaabroad.com,Available,,,,,
https://www.indianagazette.com,Unavailable,,,,,
https://www.indiawest.com,Unavailable,,,,,
https://www.inforney.com,Unavailable,,,,,
https://www.insidetucsonbusiness.com,Unavailable,,,,,
https://www.insightnews.com,Unavailable,,,,,
https://www.instapaper.com,Available,https://web.archive.org/web/20180709161855/https://www.instapaper.com/gdpr,,,,
https://www.isustudentmedia.com,Unavailable,,,,,
https://www.itemonline.com,Unavailable,,,,,
https://www.ithaca.com,Unavailable,,,,,
https://www.ivpressonline.com,Available,,,,,
https://www.jacksonprogress-argus.com,Unavailable,,,,,
https://www.jacksonville.com,Unavailable,,,,,
https://www.jacksonvilleprogress.com,Unavailable,,,,,
https://www.jaxairnews.com,Unavailable,,,,,
https://www.jaxdailyrecord.com,Unavailable,https://archive.fo/U8utN,,,,
https://www.jdnews.com,Unavailable,,,,,
https://www.jhnewsandguide.com,Unavailable,,,,,
https://www.joplinglobe.com,Unavailable,,,,,
https://www.journalexpress.net,Unavailable,,,,,
https://www.journalinquirer.com,Unavailable,,,,,
https://www.journalnow.com,Unavailable,,,,,
https://www.journalpatriot.com,Available,,,,,
https://www.journalscene.com,Available,,,,,
https://www.kare11.com,Unavailable,,,,,
https://www.kcentv.com,Unavailable,,,,,
https://www.kctv5.com,Unavailable,,,,,
https://www.kearneyhub.com,Unavailable,,,,,
https://www.kenoshanews.com,Unavailable,,,,,
https://www.kens5.com,Unavailable,,,,,
https://www.kgw.com,Unavailable,,,,,
https://www.khou.com,Unavailable,,,,,
https://www.king5.com,Unavailable,,,,,
https://www.kingstreenews.com,Available,,,,,
https://www.kinston.com,Unavailable,,,,,
https://www.kpcnews.com,Available,,,,,
https://www.kpvi.com,Unavailable,,,,,
https://www.krem.com,Unavailable,,,,,
https://www.ksdk.com,Unavailable,,,,,
https://www.ktbs.com,Unavailable,,,,,
https://www.ktvb.com,Unavailable,,,,,
https://www.kvue.com,Unavailable,,,,,
https://www.kxan.com,Unavailable,,,,,
https://www.laconiadailysun.com,Unavailable,,,,,
https://www.lakeexpo.com,Unavailable,,,,,
https://www.lancasterfarming.com,Unavailable,,,,,
https://www.lavozlancaster.com,Unavailable,,,,,
https://www.lifebuzz.com,Unavailable,,,,,
https://www.lincolntimesnews.com,Unavailable,,,,,
https://www.livingstonparishnews.com,Unavailable,,,,,
https://www.lockportjournal.com,Unavailable,,,,,
https://www.lodinews.com,Available,,,,,
https://www.loganbanner.com,Unavailable,,,,,
https://www.logandaily.com,Unavailable,,,,,
https://www.loudountimes.com,Unavailable,,,,,
https://www.lubbockonline.com,Unavailable,,,,,
https://www.macombdaily.com,Unavailable,,,,,
https://www.marshallnewsmessenger.com,Unavailable,,,,,
https://www.martinsvillebulletin.com,Unavailable,,,,,
https://www.mayportmirror.com,Unavailable,,,,,
https://www.mcalesternews.com,Unavailable,,,,,
https://www.mcall.com,Available,https://archive.fo/0dmsw,https://web.archive.org/web/20180807160552/http://www.tronc.com/gdpr/mcall.com/,,,
https://www.mcdowellnews.com,Unavailable,,,,,
https://www.mdjonline.com,Unavailable,,,,,
https://www.meadvilletribune.com,Unavailable,,,,,
https://www.mensjournal.com,Unavailable,,,,,
https://www.meridianstar.com,Unavailable,,,,,
https://www.miamiok.com,Unavailable,,,,,
https://www.midlothianmirror.com,Unavailable,,,,,
https://www.militarynews.com,Unavailable,,,,,
https://www.mineralwellsindex.com,Unavailable,,,,,
https://www.montgomery-herald.com,Unavailable,,,,,
https://www.montrosepress.com,Unavailable,,,,,
https://www.mooreamerican.com,Unavailable,,,,,
https://www.mooresvilletribune.com,Unavailable,,,,,
https://www.morganhilltimes.com,Available,,,,,
https://www.morganton.com,Unavailable,,,,,
https://www.morongocasinoresort.com,Unavailable,,,,,
https://www.moultrienews.com,Available,,,,,
https://www.moultrieobserver.com,Unavailable,,,,,
https://www.mtexpress.com,Unavailable,,,,,
https://www.murfreesboropost.com,Unavailable,,,,,
https://www.murrayledger.com,Unavailable,,,,,
https://www.muscleandfitness.com,Unavailable,,,,,
https://www.muskogeephoenix.com,Unavailable,,,,,
https://www.myeasternshoremd.com,Unavailable,https://webrecorder.io/verifiedjoseph/451-unavailable-due-to-legal-reasons-gdpr/list/other/b5/20180716212136/https://www.musiciansfriend.com/,,,,
https://www.myheraldreview.com,Unavailable,,,,,
https://www.myhorrynews.com,Unavailable,,,,,
https://www.myjournalcourier.com,Unavailable,,,,,
https://www.mysoutex.com,Unavailable,,,,,
https://www.mysuncoast.com,Available,,,,,
https://www.nationalenquirer.com,Unavailable,,,,,
https://www.ncaa.com,Available,https://webrecorder.io/verifiedjoseph/451-unavailable-due-to-legal-reasons-gdpr/20180716213332/https://international.ncaa.com/,,,,
https://www.ndinsider.com,Unavailable,,,,,
https://www.nelighnews.com,Unavailable,,,,,
https://www.newarkpostonline.com,Unavailable,,,,,
https://www.newbernsj.com,Unavailable,,,,,
https://www.newburyportnews.com,Unavailable,,,,,
https://www.news-daily.com,Unavailable,,,,,
https://www.news-journal.com,Unavailable,,,,,
https://www.news-journalonline.com,Unavailable,,,,,
https://www.news-star.com,Unavailable,,,,,
https://www.newsadvance.com,Unavailable,,,,,
https://www.newsaegis.com,Unavailable,,,,,
https://www.newsandtribune.com,Unavailable,,,,,
https://www.newschief.com,Unavailable,,,,,
https://www.newsday.com,Unavailable,https://webrecorder.io/verifiedjoseph/451-unavailable-due-to-legal-reasons-gdpr/20180716213104/https://projects.newsday.com/gdpr/,https://web.archive.org/web/20180809203128/https://projects.newsday.com/gdpr/,,,
https://www.newsherald.com,Unavailable,,,,,
https://www.newsitem.com,Unavailable,,,,,
https://www.newsmirror.net,Unavailable,,,,,
https://www.niagara-gazette.com,Unavailable,,,,,
https://www.njeffersonnews.com,Unavailable,,,,,
https://www.nogalesinternational.com,Unavailable,,,,,
https://www.nonpareilonline.com,Unavailable,,,,,
https://www.normantranscript.com,Unavailable,,,,,
https://www.northaugustastar.com,Available,,,,,
https://www.northcentralpa.com,Unavailable,,,,,
https://www.northfulton.com,Unavailable,,,,,
https://www.nptelegraph.com,Unavailable,,,,,
https://www.nrtoday.com,Unavailable,,,,,
https://www.nuvo.net,Unavailable,,,,,
https://www.nwfdailynews.com,Unavailable,,,,,
https://www.nwitimes.com,Unavailable,,,,,
https://www.nwmissourinews.com,Unavailable,,,,,
https://www.oakridger.com,Unavailable,,,,,
https://www.oanow.com,Unavailable,,,,,
https://www.oaoa.com,Unavailable,,,,,
https://www.obsentinel.com,Unavailable,,,,,
https://www.ocala.com,Unavailable,,,,,
https://www.omaha.com,Unavailable,,,,,
https://www.onlineathens.com,Unavailable,,,,,
https://www.orangeobserver.com,Unavailable,,,,,
https://www.orlandosentinel.com,Available,https://archive.fo/nlf5I,https://web.archive.org/web/20180811073027/http://www.tronc.com/gdpr/orlandosentinel.com/,,,
https://www.ormondbeachobserver.com,Unavailable,,,,,
https://www.oskaloosa.com,Unavailable,,,,,
https://www.ottumwacourier.com,Unavailable,,,,,
https://www.ourgazette.com,Available,,,,,
https://www.outback.com,Unavailable,,,,,
https://www.paintsvilleherald.com,Unavailable,,,,,
https://www.palestineherald.com,Unavailable,,,,,
https://www.palmcoastobserver.com,Unavailable,,,,,
https://www.pantagraph.com,Unavailable,,,,,
https://www.parkerpioneer.net,Unavailable,,,,,
https://www.parsonssun.com,Available,,,,,
https://www.paulsvalleydailydemocrat.com,Unavailable,,,,,
https://www.pawhuskajournalcapital.com,Unavailable,,,,,
https://www.pawtuckettimes.com,Available,,,,,
https://www.paysonroundup.com,Unavailable,,,,,
https://www.pellachronicle.com,Unavailable,,,,,
https://www.petoskeynews.com,Unavailable,,,,,
https://www.pharostribune.com,Unavailable,,,,,
https://www.pinalcentral.com,Unavailable,,,,,
https://www.pjstar.com,Unavailable,,,,,
https://www.placerherald.com,Available,,,,,
https://www.plantcityobserver.com,Available,,,,,
https://www.portorangeobserver.com,Unavailable,,,,,
https://www.postandcourier.com,Available,,,,,
https://www.postbulletin.com,Unavailable,,,,,
https://www.postguam.com,Available,,,,,
https://www.postregister.com,Unavailable,,,,,
https://www.pottsmerc.com,Unavailable,,,,,
https://www.pressofatlanticcity.com,Unavailable,,,,,
https://www.presspubs.com,Unavailable,,,,,
https://www.pressregister.com,Available,https://archive.is/mkEuH,,,,
https://www.pressrepublican.com,Unavailable,,,,,
https://www.primepublishers.com/,Unavailable,,,,,
https://www.prosperpressnews.com,Unavailable,,,,,
https://www.ptonline.net,Unavailable,,,,,
https://www.purdueexponent.org,Unavailable,,,,,
https://www.pvnews.com,Unavailable,,,,,
